(-0.003024690162452181, 0.003606958504669471, 0.00011406204300470611, -0.010094328831604344, 0.004044948506699982, 0.4017101891869691)
(-0.008193064427414432, 0.0038913834602016346, 0.00012305634983344357, -0.015820176009409635, -0.0005659528454192283, 0.03525324769586056)
(-0.010536248865986973, 0.0034151548046475943, 0.00010799667744753794, -0.017229952283096258, -0.003842545448877688, 0.0020345271985313996)
(-0.011687534656963537, 0.003953772794638181, 0.00012502927381865823, -0.019436929334454373, -0.003938139979472702, 0.0031161050986026014)
(-0.0066807393547128465, 0.0037902950504945998, 0.00011985965363625853, -0.014109717653682262, 0.0007482389442565688, 0.0779695223158187)
(-0.013880155112230239, 0.0036682480733903023, 0.00011600018934437852, -0.021069921336075232, -0.006690388888385247, 0.00015441166526494691)
(-0.0034240115161202522, 0.003999358482466515, 0.00012647081984108773, -0.011262754141754622, 0.004414731109514118, 0.3919202426464047)
(-0.0112523104606607, 0.003926604792580696, 0.00012417014615888027, -0.018948455854118862, -0.003556165067202537, 0.004161422035936665)
(-0.007556784235331915, 0.003975307927153901, 0.0001257102745032905, -0.01534838777255356, 0.0002348193018897318, 0.05731111156426398)
(-0.009124522951109527, 0.0037113664983692177, 0.00011736371366490321, -0.016398801287913194, -0.0018502446143058605, 0.01395053329050071)
(-0.005842452214751244, 0.0038164892374511717, 0.00012068798655864893, -0.01332277112015554, 0.001637866690653052, 0.12580778607892076)
(-0.01145497055220014, 0.0036584938143156926, 0.00011569173258874718, -0.018625618428258897, -0.004284322676141383, 0.001741754508762742)
(-0.01215866741996627, 0.0037916621538887445, 0.00011990288524148297, -0.01959032524158821, -0.004727009598344331, 0.001342737811472115)
(-0.014005846477684195, 0.003856687941237015, 0.00012195918118814592, -0.021564954842508744, -0.006446738112859646, 0.00028169818857616357)
(-0.0162800588354888, 0.0039543464786882835, 0.00012504741530121454, -0.024030577933717837, -0.008529539737259763, 3.838300177400231e-05)
(-0.010705499054915095, 0.0037240866432998437, 0.00011776595996638544, -0.018004708875782788, -0.003406289234047402, 0.004044572299783479)
(-0.01012884337111109, 0.00350297254886722, 0.00011077371835465897, -0.01699466956689084, -0.003263017175331339, 0.0038340820357276556)
(-0.007190755641202104, 0.003945347254746948, 0.00012476283485292916, -0.01492363626050612, 0.0005421249781019134, 0.06836531201234312)
(-0.008035160996366277, 0.003723935570721673, 0.0001177611826319953, -0.015334074714980755, -0.0007362472777517988, 0.030950637174727864)
(-0.016334737121245977, 0.003656104032626396, 0.00011561616105625976, -0.023500701025193714, -0.009168773217298242, 7.902859072706347e-06)
(-0.013356302443069599, 0.003705153202171561, 0.00011716723198728462, -0.020618402719325857, -0.00609420216681334, 0.00031240438595665624)
(-0.008500996007019389, 0.004028909216206982, 0.00012740529609257833, -0.016397658070785075, -0.0006043339432537046, 0.03485840802299552)
(-0.007574129673619939, 0.0036077611836973613, 0.00011408742594428795, -0.014645341593666768, -0.0005029177535731113, 0.03578175615203441)
(-0.009931642785926982, 0.003905722201509498, 0.00012350978064657147, -0.017586858300885598, -0.002276427270968367, 0.010995426582894234)
(-0.01297220787565496, 0.0037935001943817004, 0.00011996100918537657, -0.020407468256643094, -0.005536947494666827, 0.0006271603551914804)
(-0.005134093416581613, 0.003777623113846175, 0.0001194589318145147, -0.012538234719720116, 0.0022700478865568894, 0.17412112267054236)
(-0.003268878500926904, 0.004147779814294267, 0.0001311643144604011, -0.011398526936943668, 0.004860769935089861, 0.43063634972787335)
(-0.014543425591759116, 0.003796066101730849, 0.0001200421503002593, -0.021983715151151578, -0.007103136032366652, 0.00012752837705749638)
(-0.011709964036138007, 0.003632215883661473, 0.00011486075145811425, -0.018829107168114492, -0.004590820904161521, 0.0012644986173307143)
(-0.00961150113268057, 0.003908855296983314, 0.00012360885782481169, -0.017272857514767863, -0.0019501447505932742, 0.013936175785209007)
(-0.0057392816811760615, 0.0036011139672374112, 0.00011387722250315191, -0.012797465056961388, 0.0013189016946092641, 0.11099164871700751)
(-0.008957968997518726, 0.003923356715212098, 0.00012406743293386812, -0.01664774815933444, -0.001268189835703014, 0.022416174937038617)
(-0.00808747283980364, 0.0037589910212785867, 0.00011886973331362796, -0.015455095241509668, -0.0007198504380976104, 0.031436679102700676)
(-0.008272523590951127, 0.003962258887096267, 0.0001252976276246815, -0.01603855100965981, -0.0005064961722424438, 0.036813158273438056)
(-0.007362692872884128, 0.003640490724037544, 0.00011512242488674134, -0.014498054691997714, -0.0002273310537705426, 0.04313038284241145)
(-0.014319238533367667, 0.003987606411940531, 0.00012609918674023727, -0.02213494710077111, -0.006503529965964228, 0.0003294928254131489)
(-0.005849519085857491, 0.003749019357646644, 0.00011855440162224791, -0.013197597026844914, 0.001498558855129931, 0.11869378032136531)
(-0.013995429042193142, 0.0036417706813442, 0.00011516290069070943, -0.021133299577627773, -0.006857558506758509, 0.00012152527904297709)
(-0.0069878266684022545, 0.0035619857221818, 0.00011263987875094238, -0.013969318683878584, -6.3346529259262e-06, 0.04978828893140498)
(-0.008359992216285717, 0.0036797586339323003, 0.00011636418522895827, -0.015572319138793025, -0.0011476652937784087, 0.023093395185908416)
(-0.016104610071420885, 0.0041181442027986995, 0.00013022715413862248, -0.024176172708906336, -0.008033047433935434, 9.204905160413684e-05)
(-0.005965364614869043, 0.003922286866976477, 0.0001240336013621154, -0.013653046874142937, 0.0017223176444048525, 0.12828758835148488)
(-0.007060758009821868, 0.003666803544660969, 0.00011595450933507608, -0.014247692957357366, 0.00012617693771363112, 0.054155664262452025)
(-0.006580852899794216, 0.0037827047775889897, 0.00011961962813181861, -0.013994954263868636, 0.0008332484642802045, 0.08190792896483262)
(-0.012842198493537547, 0.0036669291406722093, 0.0001159584810296816, -0.020029379609255077, -0.005655017377820017, 0.0004614901355667093)
